"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","sens","CHR","MAPINFO","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_UCSC_CpG_Island"
"958","cg12093371",-0.304743364346305,0.316626249197404,-2.22513170754102,0.0388451291802707,0.667529518245412,-4.86245947999074,"hypomethylated","10",130339316,"","","N_Shore"
"959","cg12098228",0.380945202815756,0.179201678887399,3.6554118234977,0.00176431181358171,0.203107088525763,-1.90746264886346,"hypermethylated","7",2106321,"MAD1L1;MAD1L1;MAD1L1","Body;Body;Body","N_Shore"
"960","cg12098441",0.358479700895027,0.586429669746015,2.71033553266786,0.0141721497599589,0.516803817607292,-3.92358340678771,"hypermethylated","6",119217672,"ASF1A","Body","S_Shore"
"961","cg12110327",0.397930652332675,0.207273392182118,5.04257952839824,8.01641311615099e-05,0.0407616943673141,1.17360750839251,"hypermethylated","10",38264581,"ZNF25","5'UTR","N_Shore"
"962","cg12111500",0.302776182863409,0.580705343388222,2.46399851870383,0.0238307717865954,0.610792864894487,-4.41177019602623,"hypermethylated","21",44863962,"","","Island"
"963","cg12115800",0.326174518048079,0.694997752624449,2.56919128891219,0.0191214483969416,0.57535869455761,-4.20593748544223,"hypermethylated","3",73144435,"","",""
"964","cg12116137",0.363645730345424,0.693415227514037,2.11735498720516,0.0481434288049037,0.673610965779934,-5.05728408115298,"hypermethylated","17",1576449,"PRPF8","Body",""
"965","cg12122241",0.362508101952894,0.641126514108435,2.83169444441491,0.0109179921203851,0.46538140608869,-3.67574165707201,"hypermethylated","20",1920407,"SIRPA;SIRPA;SIRPA","3'UTR;3'UTR;3'UTR","S_Shelf"
"966","cg12128828",0.380212315271055,0.165932340234285,5.1812298027894,5.92782388487943e-05,0.0340877754705585,1.47742056179378,"hypermethylated","14",91164042,"TTC7B","Body",""
"967","cg12131007",0.395111882985713,0.180873879475981,4.55237928014498,0.00023629938137029,0.0716063505149997,0.0888906979381279,"hypermethylated","2",171218057,"MYO3B;MYO3B;MYO3B","Body;Body;Body",""
"968","cg12155963",0.354119195402481,0.251947056905614,3.38580541354932,0.00322562616328602,0.268059362946851,-2.4986426676048,"hypermethylated","7",150147553,"GIMAP8","TSS1500",""
"969","cg12170314",0.352500607735756,0.26902702642724,2.38712145841949,0.0279395151035767,0.635946249232356,-4.55947478460854,"hypermethylated","11",15136505,"INSC;INSC;INSC","Body;5'UTR;1stExon","Island"
"970","cg12181407",0.326732588574451,0.213599575792796,2.44905920838838,0.0245819945124304,0.617228617150832,-4.44065912182788,"hypermethylated","5",54052513,"","",""
"971","cg12182124",0.323802566889872,0.357437219615557,2.76277207194381,0.0126659155895275,0.495023450845417,-3.81703700720377,"hypermethylated","18",21451563,"LAMA3;LAMA3;LAMA3;LAMA3","TSS1500;TSS1500;Body;Body",""
"972","cg12193289",-0.301719765385018,0.850861012173762,-4.09071352677603,0.000663516968302762,0.1263048334548,-0.940575006213089,"hypomethylated","12",128032665,"","",""
"973","cg12211856",0.455834091419089,0.187869851845643,4.38125532152655,0.000346058495713696,0.0883690620259095,-0.292377185826504,"hypermethylated","1",243646691,"SDCCAG8","Body","Island"
"974","cg12217971",-0.3160483731374,0.601287505352998,-2.1871480531031,0.0419157338232613,0.667529518245412,-4.93176784258198,"hypomethylated","15",30216986,"","",""
"975","cg12225979",0.364518955798122,0.519128106240865,2.51567914055251,0.0213950528261305,0.593190403965217,-4.31116470906264,"hypermethylated","21",44103900,"PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A","Body;Body;5'UTR;Body;Body;Body;5'UTR;5'UTR;Body;Body;5'UTR;5'UTR;5'UTR;Body;5'UTR;Body;Body;Body;Body;Body","N_Shore"
"976","cg12229841",0.340093083324423,0.374796225002808,2.96563524457135,0.0081615520875558,0.407808452593424,-3.39741658812186,"hypermethylated","19",4338852,"STAP2;STAP2","TSS200;TSS200",""
"977","cg12232388",0.327979900481886,0.276838634943043,2.21942780547546,0.0392926477931117,0.667529518245412,-4.87291115339731,"hypermethylated","12",125027851,"","","N_Shore"
"978","cg12236088",0.324534628496977,0.54450515840011,2.17724796351663,0.0427518212039389,0.667529518245412,-4.9497184506793,"hypermethylated","2",105275812,"","","Island"
"979","cg12244275",0.339797705654952,0.191364088994323,3.04065331425315,0.00692570596227684,0.379197390953095,-3.23957313862968,"hypermethylated","2",70355397,"","","S_Shelf"
"980","cg12248652",0.339232882245362,0.528726497923043,3.06721165765197,0.00653336535866901,0.369119147708365,-3.18338344849145,"hypermethylated","12",132703589,"GALNT9","Body",""
"981","cg12269161",0.393160571367623,0.372584726533116,2.39258626263407,0.0276268733403356,0.633580983327604,-4.54905480111223,"hypermethylated","6",143178039,"HIVEP2","5'UTR",""
"982","cg12279125",0.361689531448995,0.645363208923504,2.52652670623095,0.0209144941482702,0.590197613096358,-4.2899191954009,"hypermethylated","8",2129970,"","","Island"
"983","cg12297590",0.387440730496325,0.386543748072157,2.64811898618807,0.0161813469884732,0.542442237365892,-4.04887118721375,"hypermethylated","6",158080750,"ZDHHC14;ZDHHC14","Body;Body",""
"984","cg12298872",0.34150435831624,0.414605137810626,2.39269451386053,0.0276207133908346,0.633580983327604,-4.54884826833909,"hypermethylated","1",228352449,"C1orf69","TSS1500","N_Shore"
"985","cg12303813",0.30577658191956,0.465012529063107,2.39874410063004,0.0272784975032373,0.632437761684475,-4.53729852889528,"hypermethylated","1",205283250,"NUAK2","Body",""
"986","cg12304200",0.305745577792688,0.438742821309241,2.72347027156437,0.0137795415797764,0.510772008720005,-3.89697469819921,"hypermethylated","10",97415476,"ALDH18A1;ALDH18A1","5'UTR;5'UTR","N_Shore"
"987","cg12323347",0.446254586741818,0.299295105467807,3.79959808996907,0.00127627664216407,0.173723024139068,-1.58837966277907,"hypermethylated","10",112256517,"DUSP5","TSS1500","N_Shore"
"988","cg12336540",0.344196860717757,0.255806605958233,2.5243842945559,0.0210085912510131,0.590355415355192,-4.29411870078792,"hypermethylated","1",167598993,"RCSD1","TSS1500","N_Shore"
"989","cg12340144",0.3610230336381,0.407525003332354,2.59888059388162,0.0179605814273824,0.560566331900281,-4.14710976952313,"hypermethylated","3",38388808,"XYLB","Body","S_Shore"
"990","cg12348588",0.397931091063295,0.237139044826596,3.17683712467365,0.00513079848279722,0.33144914005946,-2.94987129529433,"hypermethylated","17",72352897,"BTBD17","Body","Island"
"991","cg12373573",-0.300932739789221,0.27723531959971,-2.30291957734196,0.0331928016847518,0.654466468845502,-4.71841989942636,"hypomethylated","12",85430025,"TSPAN19;TSPAN19;LRRIQ1;LRRIQ1","1stExon;5'UTR;TSS200;TSS200",""
"992","cg12378187",-0.385196532638854,0.662929355300908,-3.40636527074216,0.00308102770661487,0.261401152160598,-2.45387598833708,"hypomethylated","3",62355443,"FEZF2","3'UTR","Island"
"993","cg12389461",0.329717831883534,0.096322604090673,4.53685955321223,0.000244600494692633,0.0730882844708957,0.0543484688819715,"hypermethylated","20",4795836,"RASSF2;RASSF2","5'UTR;TSS200",""
"994","cg12401918",0.34913191884661,0.211937574056077,4.06263756397947,0.000706696611054243,0.130114130884902,-1.00317937930389,"hypermethylated","6",32164723,"GPSM3;NOTCH4","TSS1500;Body","S_Shore"
"995","cg12406559",0.362568268358201,0.341171315407752,2.84011659852529,0.0107210095888059,0.46121804656582,-3.65838228471167,"hypermethylated","18",56530302,"ZNF532;ZNF532","1stExon;5'UTR","N_Shore"
"996","cg12412075",0.336092530165133,0.107071649644903,3.74004844853566,0.00145897801377183,0.184052089065253,-1.72035368290788,"hypermethylated","19",49618425,"LIN7B","Body","Island"
"997","cg12421536",0.466547720705019,0.234230738822354,5.70730962293534,1.92202369520518e-05,0.0197250360926178,2.61380154706355,"hypermethylated","1",51426414,"FAF1","TSS1500","S_Shore"
"998","cg12423344",0.309411083250514,0.0962384074182133,5.90081103636373,1.2806226924397e-05,0.0176582529939616,3.02430517755877,"hypermethylated","19",3061189,"AES;AES;AES","Body;Body;Body","Island"
"999","cg12424329",0.364928899397301,0.260995801175249,3.91179433798609,0.000991820011580047,0.153261093784902,-1.33914069966312,"hypermethylated","13",47371644,"ESD","TSS1500","S_Shore"
"1000","cg12426146",0.41803184905337,0.326654339085798,4.38652638396283,0.000342007139592368,0.0879955625145709,-0.280622458555168,"hypermethylated","4",140657110,"MAML3","Body","Island"
"1001","cg12433559",0.347503367068509,0.452908019016253,2.43670203311828,0.0252200960929115,0.620812636095364,-4.46448797462618,"hypermethylated","10",72362730,"PRF1;PRF1","TSS200;TSS200","S_Shelf"
"1002","cg12434362",-0.402088746565493,0.390144793228314,-2.30971123492884,0.0327372739789529,0.652138087716978,-4.70571377190526,"hypomethylated","5",95419503,"","",""
"1003","cg12443195",0.346954755957896,0.27374705202336,2.8376567473493,0.0107781859554242,0.462168747504044,-3.66345447273323,"hypermethylated","3",109057509,"DPPA4","TSS1500",""
"1004","cg12449528",0.368737075189955,0.228025421254485,3.18809551557007,0.00500463087807007,0.328199693842939,-2.92575443663695,"hypermethylated","2",24233341,"MFSD2B","Body","S_Shore"
"1005","cg12461469",0.631123450351277,0.266974262778167,6.82056653161053,1.98636900935314e-06,0.00827659271588834,4.9117676250352,"hypermethylated","3",149530341,"RNF13;RNF13","TSS200;TSS200","Island"
"1006","cg12462720",0.39250643903388,0.27062131610627,2.93496866357173,0.00872606096664687,0.420329036601339,-3.46155140470954,"hypermethylated","20",62739073,"NPBWR2","TSS1500","S_Shore"
"1007","cg12463578",0.421798788193166,0.386483798589104,3.85853017110272,0.00111795842473975,0.161979340734427,-1.45755037576632,"hypermethylated","6",29644756,"ZFP57","1stExon",""
"1008","cg12492900",0.304067441260559,0.142061535194547,3.15327056012774,0.0054050434770933,0.340084700758168,-3.00027495409692,"hypermethylated","12",132551078,"EP400","Body",""
"1009","cg12499316",0.402519754368831,0.629373694865282,2.20041038452045,0.0408191700511237,0.667529518245412,-4.90764660499593,"hypermethylated","2",106242236,"","",""
"1010","cg12509712",0.372184006706736,0.591684956404552,2.34076555467312,0.0307273249794083,0.647081014289965,-4.64735756062124,"hypermethylated","17",66270134,"ARSG;SLC16A6","5'UTR;Body",""
"1011","cg12526091",0.345218889475889,0.442960030347036,2.5360692676199,0.020500182370395,0.586729222618131,-4.27119338870948,"hypermethylated","12",58245042,"","","S_Shelf"
"1012","cg12526923",0.384177624590564,0.228399544090865,2.32862421790655,0.0314991115040785,0.648172576127315,-4.67022331076885,"hypermethylated","19",17439208,"ANO8","Body","Island"
"1013","cg12555907",0.340767662744776,0.342950827821246,3.37479218232253,0.00330581210137378,0.271861360207329,-2.5225978566679,"hypermethylated","18",74845422,"MBP;MBP","TSS1500;TSS1500","Island"
"1014","cg12571570",0.318007573274628,0.477161484190097,2.45391304115182,0.0243355171063841,0.615589146862326,-4.43128267015753,"hypermethylated","2",145267984,"ZEB2;ZEB2","Body;Body",""
"1015","cg12573002",0.326153671268061,0.374502433414133,3.33152563362093,0.0036402725570874,0.284843257086942,-2.61653408672227,"hypermethylated","6",31560624,"NCR3;NCR3;NCR3;NCR3;NCR3;NCR3","5'UTR;1stExon;5'UTR;1stExon;1stExon;5'UTR",""
"1016","cg12585028",0.402484453943954,0.295883942629774,5.64479595206682,2.19358180577399e-05,0.0216473331873622,2.48027111493684,"hypermethylated","12",25347695,"LYRM5;CASC1;CASC1;CASC1","TSS1500;Body;Body;Body","N_Shore"
"1017","cg12590521",0.421429271594293,0.234595408900391,5.24128336835501,5.20455317107832e-05,0.0311551928078813,1.60850383705301,"hypermethylated","12",121678474,"CAMKK2;CAMKK2;CAMKK2;CAMKK2;CAMKK2","3'UTR;3'UTR;3'UTR;3'UTR;3'UTR",""
"1018","cg12592359",0.414691606894751,0.404532278224066,3.31679412964547,0.00376157744493692,0.289263936526607,-2.64845225323232,"hypermethylated","20",30944839,"ASXL1;ASXL1","TSS1500;TSS1500","N_Shore"
"1019","cg12593793",0.340201674904605,0.354311054197508,2.48283863006149,0.0229141118367101,0.604916918852822,-4.3752135060105,"hypermethylated","1",156074135,"","",""
"1020","cg12610832",0.423967234793346,0.141368699965333,3.94802777803674,0.000914251300366145,0.14777867382136,-1.25851580926752,"hypermethylated","1",27894955,"AHDC1","5'UTR","Island"
"1021","cg12617928",0.326113147755979,0.292294583964722,2.30589808347358,0.0329923101241394,0.653748944640823,-4.71285010055011,"hypermethylated","16",231742,"","","Island"
"1022","cg12636543",-0.30360677066937,0.748679632208457,-3.45691971976484,0.00275210472242881,0.247939015296723,-2.34355335429077,"hypomethylated","8",137878016,"","",""
"1023","cg12649208",0.309224685422318,0.448519386399405,2.76148075346162,0.0127010957314127,0.495667579578592,-3.81967095435609,"hypermethylated","17",48548533,"ACSF2","Body","S_Shore"
"1024","cg12655137",0.411643251163527,0.191403188103744,5.2405101599092,5.21326750806875e-05,0.0311551928078813,1.60681814001791,"hypermethylated","1",1609388,"CDK11B;CDK11B;CDK11B;CDK11B;CDK11B;LOC728661;CDK11B","Body;Body;Body;Body;Body;5'UTR;5'UTR","S_Shore"
"1025","cg12656896",0.346778914130397,0.497506049432157,2.43921784965072,0.0250889389108874,0.619586092455059,-4.45964156228818,"hypermethylated","6",8438818,"","","S_Shelf"
"1026","cg12666727",0.428749632898631,0.255986088376738,2.98120146834142,0.00788870112548464,0.402530989518738,-3.36477357713712,"hypermethylated","1",42128487,"HIVEP3;HIVEP3","5'UTR;5'UTR","Island"
"1027","cg12675848",0.387292769598971,0.399201539251755,2.73979199264285,0.0133061409060481,0.504023542565623,-3.86383474677492,"hypermethylated","9",125109120,"","","Island"
"1028","cg12678686",0.34845113851213,0.631065234620175,2.24340858277779,0.0374425479434103,0.664887028186507,-4.82886651504687,"hypermethylated","3",127327369,"MCM2","Body","S_Shelf"
"1029","cg12680719",-0.340272280369189,0.711866426464318,-2.42320596512792,0.0259347178751549,0.626609980812378,-4.49044307127474,"hypomethylated","3",29964869,"RBMS3;RBMS3;RBMS3","Body;Body;Body",""
"1030","cg12681001",0.406584355022672,0.23863409910663,3.03715963084102,0.006978991742945,0.379983934821595,-3.24695304768457,"hypermethylated","6",31543540,"TNF","1stExon",""
"1031","cg12685560",0.323407345870312,0.19748993220508,5.00376956273321,8.72608905889665e-05,0.041818596962414,1.08829126462743,"hypermethylated","17",2302144,"MNT","Body","N_Shore"
"1032","cg12686260",0.356051103617104,0.301552230953585,3.64083621475174,0.00182296660557271,0.204969273359204,-1.93962372741813,"hypermethylated","5",175957615,"RNF44","Body",""
"1033","cg12690127",0.348729809413505,0.29407679818504,2.33860003784628,0.0308636797795108,0.647138218392104,-4.65144055816387,"hypermethylated","12",7055683,"PTPN6","TSS200","S_Shore"
"1034","cg12691229",0.35182899278771,0.233065920016587,2.24366060645733,0.0374235376296664,0.66486045090205,-4.82840220445068,"hypermethylated","7",149569946,"ATP6V0E2;ATP6V0E2;LOC401431","TSS200;TSS200;Body","N_Shore"
"1035","cg12691651",0.334655958977342,0.194414495348685,3.53294645903294,0.00232168597984062,0.227320638813363,-2.17703376915079,"hypermethylated","15",73075087,"ADPGK;ADPGK;ADPGK","Body;Body;Body","N_Shore"
"1036","cg12710152",0.540299976249967,0.177608555727713,5.72617572830548,1.84704642649936e-05,0.0194106944313562,2.65401416034767,"hypermethylated","1",32716773,"LCK","TSS200","S_Shelf"
"1037","cg12723251",0.495432794764686,0.233277854466916,4.95450363794751,9.7201609327598e-05,0.0439902573880078,0.97982752218075,"hypermethylated","1",230414987,"GALNT2","Body","N_Shore"
"1038","cg12726839",0.491826611647856,0.396078091998689,3.31903991538011,0.0037428313406869,0.289092890601653,-2.64358860477492,"hypermethylated","1",845311,"","","Island"
"1039","cg12729518",0.308705749018297,0.506492050011592,2.12372556454958,0.0475418474168056,0.673610965779934,-5.04592809004855,"hypermethylated","11",68747636,"MRGPRD","1stExon",""
"1040","cg12731838",0.389760439424331,0.373894741617886,3.50995915803397,0.00244427823766531,0.233234211150149,-2.22745527822445,"hypermethylated","11",7914544,"","",""
"1041","cg12736501",-0.355317367479798,0.603732640784824,-2.6604324560633,0.0157633239321275,0.537267519459909,-4.02417560494808,"hypomethylated","2",121433170,"","",""
"1042","cg12744006",0.373390046904528,0.671802061580796,2.12268535162628,0.0476396063559982,0.673610965779934,-5.04778374615064,"hypermethylated","17",55083655,"SCPEP1","3'UTR",""
"1043","cg12749559",0.312741533106748,0.33609188470591,3.87805664259901,0.00106995475898404,0.159630293279856,-1.41415835490801,"hypermethylated","1",167904284,"BRP44;BRP44;BRP44","Body;Body;Body","N_Shore"
"1044","cg12776699",0.382463528289342,0.109582392184342,5.89115072123186,1.30670201020642e-05,0.0176582529939616,3.00391488997708,"hypermethylated","12",123874466,"SETD8","Body","Island"
"1045","cg12777588",-0.324038642057785,0.886467052976599,-4.90114606189669,0.000109276826986814,0.0459915366012223,0.862160455515808,"hypomethylated","7",4019913,"SDK1","Body",""
"1046","cg12777862",0.32510844993761,0.523525536663811,2.19818502861783,0.0410013118097371,0.667529518245412,-4.91169994411377,"hypermethylated","16",31548756,"","","Island"
"1047","cg12798992",0.320387659528799,0.096202328351051,3.55683328847384,0.00220074509888494,0.221874420339676,-2.12457592497214,"hypermethylated","6",167411361,"FGFR1OP;FGFR1OP","TSS1500;TSS1500","N_Shore"
